Volatility 3 Framework 2.7.0

Offset	Name	Size
0xe58324247460	\Users\User\ntuser.dat.LOG1	216
0xe58324247780	\Windows\System32\Windows.CloudStore.dll	216
0xe58324247c30	\Users\User\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms	216
0xe58324247dc0	\Users\User\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2	216
0xe583242480e0	\Windows\Fonts\segoeuisl.ttf	216
0xe58324248590	\Windows\Fonts\segoeuiz.ttf	216
0xe583242488b0	\Device\HarddiskVolume1\Users\User\AppData\Local\Microsoft\Windows\UsrClass.dat{848342f6-101f-11ef-9f22-08002707f1f0}.TM	216
0xe58324248a40	\$Directory	216
0xe58324248bd0	\Windows\Fonts\seguibl.ttf	216
0xe58324249080	\Windows\System32\ktmw32.dll	216
0xe58324249210	\Windows\System32\shacctprofile.dll	216
0xe58324249530	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx	216
0xe583242496c0	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4FirewallDiagnostics.evtx	216
0xe583242499e0	\$Directory	216
0xe58324249b70	\Windows\System32\RTWorkQ.dll	216
0xe58324249d00	\Windows\System32\coreaudiopolicymanagerext.dll	216
0xe58324249e90	\Windows\System32\SettingSync.dll	216
0xe5832424a340	\$Directory	216
0xe5832424a7f0	\Windows\System32\Clipc.dll	216
0xe5832424a980	\$Directory	216
0xe5832424ab10	\Device\HarddiskVolume1\Users\User\AppData\Local\Microsoft\Windows\UsrClass.dat{848342f6-101f-11ef-9f22-08002707f1f0}.TM	216
0xe5832424ae30	\Windows\System32\adsldpc.dll	216
0xe5832424b150	\Windows\System32\winbrand.dll	216
0xe5832424b2e0	\$Directory	216
0xe5832424b470	\Windows\System32\en-US\tquery.dll.mui	216
0xe5832424b600	\Windows\System32\winevt\Logs\Microsoft-Windows-CloudStore%4Initialization.evtx	216
0xe5832424b920	\Windows\System32\C_1252.NLS	216
0xe5832424bab0	\Windows\System32\mfreadwrite.dll	216
0xe5832424c0f0	\Windows\Fonts\seguibli.ttf	216
0xe5832424c280	\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-wal	216
0xe5832424c410	\Windows\System32\devenum.dll	216
0xe5832424c5a0	\Windows\System32\winevt\Logs\Microsoft-Windows-SettingSync%4Debug.evtx	216
0xe5832424c730	\Windows\System32\winevt\Logs\Microsoft-Windows-CloudStore%4Operational.evtx	216
0xe5832424c8c0	\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-shm	216
0xe5832424cd70	\Windows\Fonts\seguili.ttf	216
0xe5832424d090	\Windows\System32\winevt\Logs\Microsoft-Windows-SettingSync%4Operational.evtx	216
0xe5832424d220	\$ConvertToNonresident	216
0xe5832424d3b0	\Windows\Fonts\seguisli.ttf	216
0xe5832424d540	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Extensions\ghbmnnjooekpmoecnnnilnnbdlolhkhi\1.76.2_0\dasherSettingSchema.json	216
0xe5832424d6d0	\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db	216
0xe5832424d9f0	\Windows\System32\winevt\Logs\Microsoft-Windows-HelloForBusiness%4Operational.evtx	216
0xe5832424dd10	\Windows\System32\netapi32.dll	216
0xe5832424dea0	\ProgramData\Microsoft\Windows Defender\IMpService77BDAF73-B396-481F-9042-AD358843EC24.lock	216
0xe5832424e1c0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5	216
0xe5832424e4e0	\$Directory	216
0xe5832424e670	\CMNotify	216
0xe5832424e990	\ProgramData\Microsoft\Diagnosis\EventStore.db	216
0xe5832424ecb0	\$Directory	216
0xe5832424ee40	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\Trust Protection Lists\Sigma\Analytics	216
0xe5832424f480	\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates	216
0xe5832424fac0	\ProgramData\Microsoft\Diagnosis\EventStore.db-wal	216
0xe5832424fc50	\Windows\System32\sihost.exe	216
0xe5832424fde0	\Windows\System32\en-US\shell32.dll.mui	216
0xe58324250100	\Windows\System32\FlightSettings.dll	216
0xe58324250290	\Windows\System32\DesktopShellExt.dll	216
0xe58324250740	\Windows\System32\cryptui.dll	216
0xe58324250bf0	\Windows\System32	216
0xe58324250d80	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\Trust Protection Lists\Sigma\Content	216
0xe58324251230	\Windows\System32\en-US\lsm.dll.mui	216
0xe583242513c0	\Program Files\Windows Defender\NisSrv.exe	216
0xe583242516e0	\$Directory	216
0xe58324251d20	\Windows\System32\Windows.Shell.ServiceHostBuilder.dll	216
0xe58324251eb0	\Windows\System32\svchost.exe	216
0xe583243021e0	\$Directory	216
0xe58324302370	\Program Files\Wireshark\Wireshark User's Guide\images\toolbar\filter-toolbar-bookmark.png	216
0xe58324302820	\$Directory	216
0xe583243029b0	\$Directory	216
0xe58324303180	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\th[8].png	216
0xe58324303310	\$Directory	216
0xe58324303630	\$Directory	216
0xe58324303950	\$Directory	216
0xe58324303ae0	\$Directory	216
0xe58324303c70	\$Directory	216
0xe58324304120	\$Directory	216
0xe583243045d0	\Windows\Fonts\LeelawUI.ttf	216
0xe58324304760	\$Directory	216
0xe58324304a80	\$Directory	216
0xe58324304da0	\$Directory	216
0xe58324305570	\$Directory	216
0xe58324305700	\$Directory	216
0xe58324305890	\$Directory	216
0xe58324305a20	\$Directory	216
0xe58324305bb0	\$Directory	216
0xe58324305ed0	\$Directory	216
0xe583243061f0	\$Directory	216
0xe583243066a0	\$Directory	216
0xe58324306b50	\Program Files\Wireshark\Wireshark User's Guide\images\important.svg	216
0xe58324306e70	\$Directory	216
0xe58324307190	\Program Files\Wireshark\Wireshark User's Guide\images\caution.svg	216
0xe58324307320	\$Directory	216
0xe583243074b0	\$Directory	216
0xe58324307c80	\$Directory	216
0xe583243085e0	\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_1000.19053.1000.0_x64__cw5n1h2txyewy\ActivationStore.dat	216
0xe58324308770	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy	216
0xe58324308a90	\Windows\SystemResources\Windows.UI.ShellCommon\Windows.UI.ShellCommon.pri	216
0xe58324308c20	\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_1000.19053.1000.0_x64__cw5n1h2txyewy\ActivationStore.dat.LOG1	216
0xe58324308db0	\$Directory	216
0xe58324309580	\$Directory	216
0xe58324309a30	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0xe58324309bc0	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\UserSetup.Eligibility.dll	216
0xe58324309d50	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG2	216
0xe5832430a200	\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_1000.19053.1000.0_x64__cw5n1h2txyewy\ActivationStore.dat.LOG2	216
0xe5832430a390	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG1	216
0xe5832430a6b0	\$Directory	216
0xe5832430a840	\Program Files\Wireshark\Wireshark User's Guide\images\note.svg	216
0xe5832430a9d0	\$Directory	216
0xe5832430ab60	\$Directory	216
0xe5832430b1a0	\$Directory	216
0xe5832430b7e0	\$Directory	216
0xe5832430b970	\$Directory	216
0xe5832430bb00	\$Directory	216
0xe5832430bc90	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\vcruntime140_app.dll	216
0xe5832430be20	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\resources.pri	216
0xe5832430c140	\Windows\Fonts\segoeui.ttf	216
0xe5832430c2d0	\$Directory	216
0xe5832430c460	\$Directory	216
0xe5832430c5f0	\$Directory	216
0xe5832430c780	\$Directory	216
0xe5832430c910	\$Directory	216
0xe5832430caa0	\$Directory	216
0xe5832430cdc0	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartUI.dll	216
0xe5832430d0e0	\CMApi	216
0xe5832430d270	\Windows\rescache\_merged\24768367\3832524049.pri	216
0xe5832430d400	\Dev\Query	216
0xe5832430d590	\$Directory	216
0xe5832430d720	\$Directory	216
0xe5832430d8b0	\$Directory	216
0xe5832430da40	\$Directory	216
0xe5832430dbd0	\$Directory	216
0xe5832430dd60	\$Directory	216
0xe5832430def0	\Windows\System32\ShellExperiences\Windows.UI.Shell.SharedUtilities.dll	216
0xe5832430e080	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\msvcp140_app.dll	216
0xe5832430e210	\$Directory	216
0xe5832430e530	\$Directory	216
0xe5832430e6c0	\$Directory	216
0xe5832430e850	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\vcruntime140_1_app.dll	216
0xe5832430ed00	\Windows\SystemResources\Windows.UI.ShellCommon\pris\Windows.UI.ShellCommon.en-US.pri	216
0xe5832430f1b0	\Windows\System32\Windows.Services.TargetedContent.dll	216
0xe5832430f340	\$Directory	216
0xe5832430f660	\Windows\System32\Windows.Globalization.Fontgroups.dll	216
0xe5832430f7f0	\Windows\System32\biwinrt.dll	216
0xe5832430fca0	\Windows\System32\fontgroupsoverride.dll	216
0xe5832430fe30	\Windows\System32\Windows.Internal.Shell.Broker.dll	216
0xe583243102e0	\Users\User\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Settings\settings.dat	216
0xe58324310470	\Windows\rescache\_merged\2500708793\3509022145.pri	216
0xe58324310600	\$Directory	216
0xe58324310920	\Users\User\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Settings\settings.dat.LOG1	216
0xe58324310ab0	\Users\User\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Settings\settings.dat.LOG2	216
0xe58324310dd0	\Windows\System32\Windows.Storage.ApplicationData.dll	216
0xe58324311280	\Windows\System32	216
0xe58324311410	\$Directory	216
0xe58324311730	\Windows\System32\RuntimeBroker.exe	216
0xe58324311a50	\Windows\System32\en-US\windows.storage.dll.mui	216
0xe58324311be0	\$Directory	216
0xe58324311d70	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0xe58324312090	\Sessions\1\AppContainerNamedObjects\S-1-15-2-536077884-713174666-1066051701-3219990555-339840825-1966734348-1611281757	216
0xe58324312220	\Windows\System32	216
0xe583243129f0	\$Directory	216
0xe58324313800	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe	216
0xe58324313990	\Windows\System32\edgeIso.dll	216
0xe58324313cb0	\Windows\Fonts\segoeuib.ttf	216
0xe58324313e40	\Windows\System32\en-US\windows.storage.dll.mui	216
0xe58324314160	\Windows\System32\en-US\windows.ui.xaml.dll.mui	216
0xe58324314610	\CMApi	216
0xe58324314ac0	\$Directory	216
0xe58324314c50	\Windows\System32\Windows.UI.Xaml.Resources.Common.dll	216
0xe58324315290	\Windows\SoftwareDistribution\Download\574ea5e93a93625d3c1b7092246bf566\Metadata\ExeUpdateAgent.dll	216
0xe583243155b0	\$Directory	216
0xe58324315740	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Input_{23ad90d6-999d-45b1-aa89-6faa7458c0a6}\appsconversions.txt	216
0xe58324315a60	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5	216
0xe58324315bf0	\Windows\System32\msimtf.dll	216
0xe583243163c0	\$Directory	216
0xe58324316550	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xe58324316b90	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData\57C8EDB95DF3F0AD4EE2DC2B8CFD4157	216
0xe58324316d20	\Windows\System32\SearchProtocolHost.exe	216
0xe583243171d0	\Endpoint	216
0xe58324317360	\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Work	216
0xe58324317680	\Windows\System32\en-US\ci.dll.mui	216
0xe583243179a0	\Program Files\Wireshark\Wireshark User's Guide\images\toolbar\go-jump.png	216
0xe58324317cc0	\Windows\System32\svchost.exe	216
0xe58324317e50	\$Directory	216
0xe58324318170	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5	216
0xe58324318300	\Users\User\AppData\Roaming\Microsoft\Windows\Start Menu	216
0xe58324318620	\$Directory	216
0xe583243187b0	\$Directory	216
0xe58324318940	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{67cfef9d-9d88-4c10-8d7c-fddba8f423ea}\0.0.filtertrie.intermediate.txt	216
0xe58324318c60	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\thM5THXK21.jpg	216
0xe583243192a0	\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask	216
0xe583243195c0	\$Directory	216
0xe58324319750	\Windows\System32\SearchFilterHost.exe	216
0xe583243198e0	\Windows\Fonts\seguiemj.ttf	216
0xe58324319a70	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\2IT35191\thGCJZBQ5G.jpg	216
0xe58324319c00	\Windows\SysWOW64\wermgr.exe	216
0xe5832431a0b0	\Windows\System32\devinv.dll	216
0xe5832431a3d0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\EQJ6FKRQ\www.bing[1].xml	216
0xe5832431a560	\Windows\System32\SgrmBroker.exe	216
0xe5832431a6f0	\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work	216
0xe5832431aa10	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\57C8EDB95DF3F0AD4EE2DC2B8CFD4157	216
0xe5832431aba0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\IndexedDB\https_onedrive.live.com_0.indexeddb.leveldb\000004.log	216
0xe5832431ad30	\$Directory	216
0xe5832431b1e0	\Users\User\AppData\Roaming\Microsoft\Windows\Libraries	216
0xe5832431b370	\Users\User\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned	216
0xe5832431b690	\Users\User\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned	216
0xe5832431b820	\ProgramData\Microsoft\Windows\Start Menu\Programs	216
0xe5832431b9b0	\ProgramData\Microsoft\Windows\Start Menu\Programs	216
0xe5832431bb40	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{67cfef9d-9d88-4c10-8d7c-fddba8f423ea}\0.1.filtertrie.intermediate.txt	216
0xe5832431be60	\$Directory	216
0xe5832431c310	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\thZWPOWZI7.jpg	216
0xe5832431c4a0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\th0X92YMEF.jpg	216
0xe5832431c630	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\th5R1RPUZM.jpg	216
0xe5832431d2b0	\$Directory	216
0xe5832431d440	\Users\User\AppData\Roaming\Microsoft\Windows\Start Menu	216
0xe5832431d5d0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\th6VFJKAY1.jpg	216
0xe5832431da80	\Windows\System32\colorui.dll	216
0xe5832431dc10	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{67cfef9d-9d88-4c10-8d7c-fddba8f423ea}\0.2.filtertrie.intermediate.txt	216
0xe5832431dda0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\LNW8FKN3\thHDVTC42S.jpg	216
0xe5832431e250	\Users\User\AppData\Roaming\Microsoft\Windows\Libraries	216
0xe5832431e3e0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\SharedStorage	216
0xe5832431e700	\Users\User\AppData\Roaming\Microsoft\Windows\Start Menu\Programs	216
0xe5832431e890	\Users\User\AppData\Local\Microsoft\Edge\User Data\Safe Browsing\ChromeExtMalware.store.32_13359962629988506	216
0xe5832431ed40	\LOCAL\mojo.452.1068.3109406516936620258	216
0xe5832431eed0	\Users\User\AppData\Roaming\Microsoft\Windows\Network Shortcuts	216
0xe5832431f1f0	\Users\User\AppData\Roaming\Microsoft\Windows\Printer Shortcuts	216
0xe5832431f6a0	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	216
0xe5832431f830	\ProgramData\Microsoft\Windows\Start Menu	216
0xe5832431f9c0	\Windows	216
0xe5832431fce0	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	216
0xe5832431fe70	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Extension State\000003.log	216
0xe583243204b0	\$Directory	216
0xe58324320640	\Users\User\AppData\Local\Microsoft\Windows\Burn	216
0xe583243207d0	\Users\User\AppData\Local\Microsoft\Windows\Burn	216
0xe58324320af0	\Users\Public\Desktop	216
0xe58324320c80	\Users\User\AppData\Roaming\Microsoft\Windows\Start Menu\Programs	216
0xe58324320e10	\ProgramData\Microsoft\Windows\Start Menu	216
0xe58324321130	\Users\User\AppData\Roaming\Microsoft\Windows\Printer Shortcuts	216
0xe583243212c0	\LOCAL\mojo.452.1068.3109406516936620258	216
0xe58324321450	\Users\User\AppData\Roaming\Microsoft\Windows\Network Shortcuts	216
0xe58324321770	\Windows\System32\en-US\stobject.dll.mui	216
0xe58324321db0	\Dev\Query	216
0xe58324322710	\$Directory	216
0xe58324322d50	\Windows\System32\atlthunk.dll	216
0xe58324322ee0	\Windows\SystemResources\Chakra.dll.mun	216
0xe583243236b0	\Windows\SystemResources\stobject.dll.mun	216
0xe583243239d0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5	216
0xe58324323b60	\Windows\System32\stobject.dll	216
0xe58324323cf0	\Windows\System32\batmeter.dll	216
0xe58324323e80	\CMNotify	216
0xe583243247e0	\Users\User\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\Settings\settings.dat.LOG2	216
0xe58324324b00	\Users\User\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\Settings\settings.dat.LOG1	216
0xe58324324c90	\CMNotify	216
0xe58324325460	\Windows\System32\StorSvc.dll	216
0xe583243255f0	\Windows\System32\bcd.dll	216
0xe58324325780	\Windows\System32\shdocvw.dll	216
0xe58324325aa0	\Windows\SystemResources\SndVolSSO.dll.mun	216
0xe58324325c30	\Windows\System32\en-US\sndvolsso.dll.mui	216
0xe58324325dc0	\Windows\System32\Syncreg.dll	216
0xe583243260e0	\Windows\System32\ActionCenter.dll	216
0xe58324326270	\CMNotify	216
0xe583243268b0	\Windows\System32\SgrmEnclave.dll	216
0xe58324326bd0	\$Directory	216
0xe58324326d60	\CMNotify	216
0xe58324326ef0	\CMNotify	216
0xe58324327210	\$Directory	216
0xe583243273a0	\Windows\System32\DXP.dll	216
0xe58324327b70	\Windows\System32\MoUsoCoreWorker.exe	216
0xe58324327d00	\Windows\System32\svchost.exe	216
0xe58324328340	\Windows\System32\en-US\svchost.exe.mui	216
0xe583243287f0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Shared Dictionary\cache\index-dir\the-real-index	216
0xe58324328980	\Windows\System32\wosc.dll	216
0xe58324328b10	\Windows\System32\usocoreps.dll	216
0xe58324328ca0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData	216
0xe58324329150	\Windows\System32\en-US\windows.storage.dll.mui	216
0xe583243292e0	\Windows\System32\usoapi.dll	216
0xe58324329470	\Windows\System32\usosvc.dll	216
0xe58324329790	\$Directory	216
0xe58324329c40	\Windows\System32\SecurityCenterBrokerPS.dll	216
0xe58324329dd0	\Windows\System32\StorageUsage.dll	216
0xe5832432a730	\CMNotify	216
0xe5832432a8c0	\ProgramData\USOShared\Logs\System\UpdateSessionOrchestration.1258039e-2e56-4ab7-85ec-9e7dd7f01fce.1.etl	216
0xe5832432aa50	\CMNotify	216
0xe5832432b090	\Windows\System32\SecurityCenterBroker.dll	216
0xe5832432b220	\Windows\System32\en-US\Windows.Web.dll.mui	216
0xe5832432b3b0	\Windows\System32\wscsvc.dll	216
0xe5832432bb80	\Windows\System32\shutdownux.dll	216
0xe5832432cb20	\Windows\System32\en-US\combase.dll.mui	216
0xe5832432d2f0	\$Directory	216
0xe5832432d480	\Users\User\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData	216
0xe5832432dac0	\Windows\System32\dmenrollengine.dll	216
0xe5832432dde0	\Windows\System32\APHostService.dll	216
0xe5832432e100	\Windows\System32\dmcfgutils.dll	216
0xe5832432e740	\Windows\Prefetch\SVCHOST.EXE-23788994.pf	216
0xe5832432ed80	\Windows\System32\syncutil.dll	216
0xe5832432f0a0	\$Directory	216
0xe5832432f230	\ProgramData\USOPrivate\UpdateStore\store.db	216
0xe5832432f870	\Windows\System32\InprocLogger.dll	216
0xe5832432fa00	\Windows\System32\MCCSPal.dll	216
0xe5832432fd20	\Windows\System32\SyncController.dll	216
0xe583243301d0	\$Directory	216
0xe583243304f0	\Windows\System32\WaaSMedicSvc.dll	216
0xe58324330b30	\Windows\System32\Pimstore.dll	216
0xe58324330e50	\Windows\System32\APHostClient.dll	216
0xe58324331620	\$Directory	216
0xe583243317b0	\Windows\System32\accountaccessor.dll	216
0xe58324331c60	\$Directory	216
0xe58324332110	\Windows\System32\UserDataLanguageUtil.dll	216
0xe58324332430	\Windows\System32\cemapi.dll	216
0xe58324332750	\Windows\System32\MCCSEngineShared.dll	216
0xe58324333560	\Windows\System32\Phoneutil.dll	216
0xe58324333880	\$Directory	216
0xe58324333ba0	\$Directory	216
0xe58324336440	\Windows\System32\SyncRes.dll	216
0xe583243370c0	\Windows\System32\vaultsvc.dll	216
0xe583243386a0	\Windows\System32\en-US\vaultsvc.dll.mui	216
0xe58324339c80	\Windows\System32\winevt\Logs\Microsoft-Windows-Storsvc%4Diagnostic.evtx	216
0xe5832433a770	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-Scheduled%4Operational.evtx	216
0xe5832433a900	\Windows\System32\winevt\Logs\Microsoft-Windows-TaskScheduler%4Maintenance.evtx	216
0xe5832433ac20	\Windows\System32\wscui.cpl	216
0xe5832433adb0	\Windows\System32\hcproviders.dll	216
0xe5832433b0d0	\$Directory	216
0xe5832433b260	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.3636_none_91a19322cc8a92a3	216
0xe5832433bee0	\Windows\System32\en-US\wscui.cpl.mui	216
0xe5832433c520	\$Directory	216
0xe5832433ccf0	\Windows\System32\wscui.cpl	216
0xe5832433ce80	\$Directory	216
0xe5832433d330	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.3636_none_91a19322cc8a92a3\GdiPlus.dll	216
0xe5832433d650	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx	216
0xe58324340e90	\ProgramData\Microsoft\Windows\Start Menu\Programs\StartUp\desktop.ini	216
0xe583243411b0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini	216
0xe58324341340	\Program Files\Wireshark\Wireshark User's Guide\images\toolbar\x-stay-last.png	216
0xe583243414d0	\Program Files\Wireshark\Wireshark User's Guide\images\toolbar\zoom-original.png	216
0xe58324341660	\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\desktop.ini	216
0xe58324341ca0	\Users\User\AppData\Local\Microsoft\Edge\User Data\BrowserMetrics\BrowserMetrics-664053FD-C50.pma	216
0xe583244a59b0	\Windows\System32\netprofm.dll	216
0xe583244a6310	\Users\User\AppData\Local\Temp\chrome_Unpacker_BeginUnzipping3152_75965972\manifest.fingerprint	216
0xe583244a6ae0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\7f53d68203782c04_0	216
0xe583244a6c70	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\0711e40191505f6c_0	216
0xe583244a7440	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\b2035c091566a4a5_0	216
0xe583244a75d0	\Windows\System32\Windows.UI.AppDefaults.dll	216
0xe583244a7760	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\trans[6].gif	216
0xe583244a78f0	\Windows\System32\en-US\MMDevAPI.dll.mui	216
0xe583244a7c10	\Windows\System32\nlmproxy.dll	216
0xe583244a80c0	\Windows\System32\VBoxControl.exe	216
0xe583244a8250	\Windows\System32\Windows.Devices.Bluetooth.dll	216
0xe583244a83e0	\Windows\System32\RTMediaFrame.dll	216
0xe583244a8570	\Windows\System32\winevt\Logs\Microsoft-Windows-ShellCommon-StartLayoutPopulation%4Operational.evtx	216
0xe583244a8890	\Windows\System32\Windows.Networking.dll	216
0xe583244a8bb0	\Windows\System32\UIAutomationCore.dll	216
0xe583244a8ed0	\Windows\System32\winevt\Logs\Microsoft-Windows-Security-SPP-UX-Notifications%4ActionCenter.evtx	216
0xe583244a9380	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0xe583244a9510	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy	216
0xe583244a96a0	\Windows\System32\Sens.dll	216
0xe583244a9830	\Windows\System32\en-US\Windows.Globalization.dll.mui	216
0xe583244a99c0	\Windows\System32\CertPolEng.dll	216
0xe583244a9b50	\Windows\System32\en-US\fidocredprov.dll.mui	216
0xe583244a9ce0	\Windows\System32\VBoxMRXNP.dll	216
0xe583244a9e70	\Windows\SysWOW64\netprofm.dll	216
0xe583244aa190	\Users\User\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState\TileCache_100_4_PNGEncoded_Header.bin	216
0xe583244aa320	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG1	216
